매물번호,아파트명,거래타입,층,가격,정렬용가격,공급면적,전용면적,공급면적(평수),전용면적(평수),방향,생성일시,세대수,준공년도
2559248605,공덕삼성,매매,11/22,"16억 5,000",165000,85,59,25.712500964218783,17.847500669281274,동향,2025-11-04 17:15:47,,
2559115217,공덕삼성,매매,고/25,20억,200000,112,84,33.880001270500046,25.41000095287504,남향,2025-11-04 17:15:47,,
2559115678,공덕삼성,매매,고/25,"22억 5,000",225000,142,114,42.95500161081256,34.485001293187544,남향,2025-11-04 17:15:47,,
2559377792,공덕삼성,전세,15/22,"6억 3,000",63000,85,59,25.712500964218783,17.847500669281274,동향,2025-11-04 17:15:47,,
2559471134,공덕삼성,전세,12/25,"7억 9,000",79000,112,84,33.880001270500046,25.41000095287504,동향,2025-11-04 17:15:47,,
2559123531,공덕삼성,전세,1/25,11억,110000,142,114,42.95500161081256,34.485001293187544,남향,2025-11-04 17:15:47,,
2559070678,대흥태영(마포태영),매매,1/22,"19억 5,000",195000,109,84,32.972501236468794,25.41000095287504,남동향,2025-11-04 17:15:47,,
2559229616,대흥태영(마포태영),매매,6/18,"23억 5,000",235000,142,114,42.95500161081256,34.485001293187544,남서향,2025-11-04 17:15:47,,
2559287511,대흥태영(마포태영),전세,8/20,"6억 5,000",65000,83,59,25.107500941531285,17.847500669281274,남동향,2025-11-04 17:15:47,,
2559372331,대흥태영(마포태영),전세,7/24,"9억 2,000",92000,109,84,32.972501236468794,25.41000095287504,남서향,2025-11-04 17:15:47,,
2558665748,대흥태영(마포태영),전세,4/24,"10억 8,000",108000,142,114,42.95500161081256,34.485001293187544,남서향,2025-11-04 17:15:47,,
2558532334,도원삼성래미안,매매,1/22,"14억 8,000",148000,81,59,24.502500918843783,17.847500669281274,남동향,2025-11-04 17:15:47,,
2559455729,도원삼성래미안,매매,저/22,"17억 3,000",173000,108,84,32.67000122512504,25.41000095287504,남동향,2025-11-04 17:15:47,,
2558097512,도원삼성래미안,매매,저/22,19억,190000,142,114,42.95500161081256,34.485001293187544,남동향,2025-11-04 17:15:47,,
2559068619,도원삼성래미안,전세,중/22,6억,60000,81,59,24.502500918843783,17.847500669281274,남동향,2025-11-04 17:15:47,,
2559396845,도원삼성래미안,전세,고/22,"6억 5,000",65000,108,84,32.67000122512504,25.41000095287504,남서향,2025-11-04 17:15:47,,
2558926589,도화현대1차,매매,2/15,15억,150000,75,54,22.68750085078128,16.33500061256252,북동향,2025-11-04 17:15:47,,
2558429260,도화현대1차,매매,2/16,"14억 5,000",145000,94,68,28.435001066312537,20.570000771375028,동향,2025-11-04 17:15:47,,
2559115533,도화현대1차,매매,3/15,"16억 5,000",165000,106,79,32.06500120243754,23.89750089615628,동향,2025-11-04 17:15:47,,
2558425456,도화현대1차,매매,5/15,19억,190000,130,112,39.325001474687554,33.880001270500046,남향,2025-11-04 17:15:47,,
2557990237,도화현대1차,매매,저/13,18억,180000,148,128,44.77000167887506,38.720001452000055,남향,2025-11-04 17:15:47,,
2558697701,도화현대1차,매매,중/15,"23억 4,000",234000,168,147,50.82000190575007,44.46750166753131,남향,2025-11-04 17:15:47,,
2557990720,도화현대1차,전세,11/15,"5억 7,000",57000,75,54,22.68750085078128,16.33500061256252,동향,2025-11-04 17:15:47,,
2558991137,도화현대1차,전세,15/15,7억,70000,106,79,32.06500120243754,23.89750089615628,동향,2025-11-04 17:15:47,,
2558106985,도화현대1차,전세,중/13,7억,70000,148,128,44.77000167887506,38.720001452000055,동향,2025-11-04 17:15:47,,
2557989456,도화현대1차,전세,11/15,"9억 5,000",95000,168,147,50.82000190575007,44.46750166753131,남향,2025-11-04 17:15:47,,
2559046476,마포자이,매매,13/25,31억,310000,189,157,57.17250214396883,47.492501780968816,남서향,2025-11-04 17:15:47,,
2558608780,삼성,전세,저/17,"6억 5,000",65000,90,72,27.225001020937537,21.78000081675003,남향,2025-11-04 17:15:47,,
2557104823,삼성,전세,4/17,8억,80000,104,84,31.46000117975004,25.41000095287504,남동향,2025-11-04 17:15:47,,
2557087121,신공덕삼성래미안1차,매매,저/22,"17억 5,000",175000,81,59,24.502500918843783,17.847500669281274,남서향,2025-11-04 17:15:47,,
2559398609,신공덕삼성래미안1차,매매,3/22,20억,200000,109,84,32.972501236468794,25.41000095287504,남서향,2025-11-04 17:15:47,,
2559304902,신공덕삼성래미안1차,매매,저/21,"19억 5,000",195000,142,114,42.95500161081256,34.485001293187544,동향,2025-11-04 17:15:47,,
2559146255,신공덕삼성래미안1차,전세,저/22,"6억 5,000",65000,81,59,24.502500918843783,17.847500669281274,남서향,2025-11-04 17:15:47,,
2559172991,신공덕삼성래미안1차,전세,2/21,8억,80000,109,84,32.972501236468794,25.41000095287504,남동향,2025-11-04 17:15:47,,
2557723836,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.7625011910938,22.99000086212503,남향,2025-11-04 17:15:47,,
2558725166,월드메르디앙,매매,29/30,"6억 3,000",63000,113,84,34.1825012818438,25.41000095287504,남동향,2025-11-04 17:15:47,,
2559418090,월드메르디앙,매매,7/30,"6억 8,000",68000,118,84,35.69500133856255,25.41000095287504,남향,2025-11-04 17:15:47,,
2555594321,월드메르디앙,매매,저/27,"6억 7,000",67000,131,101,39.627501486031306,30.55250114571879,남향,2025-11-04 17:15:47,,
2558362749,월드메르디앙,매매,17/30,8억,80000,156,122,47.19000176962506,36.90500138393755,남서향,2025-11-04 17:15:47,,
2559399613,월드메르디앙,매매,저/25,8억,80000,191,155,57.777502166656326,46.88750175828131,남향,2025-11-04 17:15:47,,
2557887510,월드메르디앙,매매,2/30,"8억 5,000",85000,230,189,69.5750026090626,57.17250214396883,남향,2025-11-04 17:15:47,,
2558897120,월드메르디앙,전세,26/26,"4억 7,000",47000,105,76,31.7625011910938,22.99000086212503,남향,2025-11-04 17:15:47,,
2559415237,월드메르디앙,전세,10/28,5억,50000,118,84,35.69500133856255,25.41000095287504,남향,2025-11-04 17:15:47,,
2554720079,월드메르디앙,전세,고/27,"5억 5,000",55000,131,101,39.627501486031306,30.55250114571879,남향,2025-11-04 17:15:47,,
2559431429,월드메르디앙,전세,30/30,"5억 5,000",55000,156,122,47.19000176962506,36.90500138393755,남향,2025-11-04 17:15:47,,
2558427341,현대홈타운,매매,2/20,14억,140000,79,59,23.89750089615628,17.847500669281274,동향,2025-11-04 17:15:47,,
2559363076,현대홈타운,매매,13/20,"16억 5,000",165000,107,84,32.367501213781296,25.41000095287504,남서향,2025-11-04 17:15:47,,
2559163945,현대홈타운,전세,1/20,"6억 2,000",62000,107,84,32.367501213781296,25.41000095287504,남향,2025-11-04 17:15:47,,
2555998517,현대홈타운,전세,13/20,"6억 9,000",69000,139,113,42.04750157678131,34.1825012818438,남향,2025-11-04 17:15:47,,
2556526954,e편한세상마포리버파크,매매,14/17,"24억 7,000",247000,84,59,25.41000095287504,17.847500669281274,남동향,2025-11-05 16:41:26,,
2559537920,e편한세상마포리버파크,매매,18/21,"29억 5,000",295000,110,84,33.27500124781255,25.41000095287504,남서향,2025-11-05 16:41:26,,
2559079459,e편한세상마포리버파크,전세,3/21,"13억 5,000",135000,111,84,33.57750125915629,25.41000095287504,남동향,2025-11-05 16:41:26,,
2559301059,e편한세상마포리버파크,전세,고/21,"12억 5,000",125000,112,84,33.880001270500046,25.41000095287504,남향,2025-11-05 16:41:26,,
2559596857,e편한세상마포리버파크,전세,5/19,16억,160000,152,123,45.98000172425006,37.2075013952813,남서향,2025-11-05 16:41:26,,
2559559325,공덕삼성,매매,11/22,"16억 5,000",165000,85,59,25.712500964218783,17.847500669281274,동향,2025-11-05 16:41:26,,
2559115217,공덕삼성,매매,고/25,20억,200000,112,84,33.880001270500046,25.41000095287504,남향,2025-11-05 16:41:26,,
2559115678,공덕삼성,매매,고/25,"22억 5,000",225000,142,114,42.95500161081256,34.485001293187544,남향,2025-11-05 16:41:26,,
2559377792,공덕삼성,전세,15/22,"6억 3,000",63000,85,59,25.712500964218783,17.847500669281274,동향,2025-11-05 16:41:26,,
2559471134,공덕삼성,전세,12/25,"7억 9,000",79000,112,84,33.880001270500046,25.41000095287504,동향,2025-11-05 16:41:26,,
2559123531,공덕삼성,전세,1/25,11억,110000,142,114,42.95500161081256,34.485001293187544,남향,2025-11-05 16:41:26,,
2559546461,대흥태영(마포태영),매매,1/22,"19억 5,000",195000,109,84,32.972501236468794,25.41000095287504,남동향,2025-11-05 16:41:26,,
2559229616,대흥태영(마포태영),매매,6/18,"23억 5,000",235000,142,114,42.95500161081256,34.485001293187544,남서향,2025-11-05 16:41:26,,
2559517281,대흥태영(마포태영),전세,14/22,"6억 5,000",65000,83,59,25.107500941531285,17.847500669281274,남서향,2025-11-05 16:41:26,,
2559587829,대흥태영(마포태영),전세,7/24,"9억 2,000",92000,109,84,32.972501236468794,25.41000095287504,남서향,2025-11-05 16:41:26,,
2559542817,대흥태영(마포태영),전세,4/24,"10억 8,000",108000,142,114,42.95500161081256,34.485001293187544,남서향,2025-11-05 16:41:26,,
2559656802,도원삼성래미안,매매,1/22,"14억 8,000",148000,81,59,24.502500918843783,17.847500669281274,남동향,2025-11-05 16:41:26,,
2559538605,도원삼성래미안,매매,저/22,"17억 3,000",173000,108,84,32.67000122512504,25.41000095287504,남동향,2025-11-05 16:41:26,,
2558097512,도원삼성래미안,매매,저/22,19억,190000,142,114,42.95500161081256,34.485001293187544,남동향,2025-11-05 16:41:26,,
2559562824,도원삼성래미안,전세,중/22,"5억 8,000",58000,81,59,24.502500918843783,17.847500669281274,남동향,2025-11-05 16:41:26,,
2559396845,도원삼성래미안,전세,고/22,"6억 5,000",65000,108,84,32.67000122512504,25.41000095287504,남서향,2025-11-05 16:41:26,,
2559506278,도화현대1차,매매,2/15,15억,150000,75,54,22.68750085078128,16.33500061256252,북동향,2025-11-05 16:41:26,,
2558404310,도화현대1차,매매,2/16,"14억 5,000",145000,94,68,28.435001066312537,20.570000771375028,동향,2025-11-05 16:41:26,,
2559115533,도화현대1차,매매,3/15,"16억 5,000",165000,106,79,32.06500120243754,23.89750089615628,동향,2025-11-05 16:41:26,,
2558425456,도화현대1차,매매,5/15,19억,190000,130,112,39.325001474687554,33.880001270500046,남향,2025-11-05 16:41:26,,
2557990237,도화현대1차,매매,저/13,18억,180000,148,128,44.77000167887506,38.720001452000055,남향,2025-11-05 16:41:26,,
2558697701,도화현대1차,매매,중/15,"23억 4,000",234000,168,147,50.82000190575007,44.46750166753131,남향,2025-11-05 16:41:26,,
2557990720,도화현대1차,전세,11/15,"5억 7,000",57000,75,54,22.68750085078128,16.33500061256252,동향,2025-11-05 16:41:26,,
2559636979,도화현대1차,전세,14/15,7억,70000,94,68,28.435001066312537,20.570000771375028,남서향,2025-11-05 16:41:26,,
2558991137,도화현대1차,전세,15/15,7억,70000,106,79,32.06500120243754,23.89750089615628,동향,2025-11-05 16:41:26,,
2558106985,도화현대1차,전세,중/13,7억,70000,148,128,44.77000167887506,38.720001452000055,동향,2025-11-05 16:41:26,,
2557989456,도화현대1차,전세,11/15,"9억 5,000",95000,168,147,50.82000190575007,44.46750166753131,남향,2025-11-05 16:41:26,,
2559046476,마포자이,매매,13/25,31억,310000,189,157,57.17250214396883,47.492501780968816,남서향,2025-11-05 16:41:26,,
2558608780,삼성,전세,저/17,"6억 5,000",65000,90,72,27.225001020937537,21.78000081675003,남향,2025-11-05 16:41:26,,
2557104823,삼성,전세,4/17,8억,80000,104,84,31.46000117975004,25.41000095287504,남동향,2025-11-05 16:41:26,,
2559639027,삼성,전세,저/17,"10억 5,000",105000,159,136,48.09750180365632,41.140001542750056,남동향,2025-11-05 16:41:26,,
2557087121,신공덕삼성래미안1차,매매,저/22,"17억 5,000",175000,81,59,24.502500918843783,17.847500669281274,남서향,2025-11-05 16:41:26,,
2559398609,신공덕삼성래미안1차,매매,3/22,20억,200000,109,84,32.972501236468794,25.41000095287504,남서향,2025-11-05 16:41:26,,
2559304902,신공덕삼성래미안1차,매매,저/21,"19억 5,000",195000,142,114,42.95500161081256,34.485001293187544,동향,2025-11-05 16:41:26,,
2559146255,신공덕삼성래미안1차,전세,저/22,"6억 5,000",65000,81,59,24.502500918843783,17.847500669281274,남서향,2025-11-05 16:41:26,,
2559172991,신공덕삼성래미안1차,전세,2/21,8억,80000,109,84,32.972501236468794,25.41000095287504,남동향,2025-11-05 16:41:26,,
2557723836,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.7625011910938,22.99000086212503,남향,2025-11-05 16:41:26,,
2558725166,월드메르디앙,매매,29/30,"6억 3,000",63000,113,84,34.1825012818438,25.41000095287504,남동향,2025-11-05 16:41:26,,
2559418090,월드메르디앙,매매,7/30,"6억 8,000",68000,118,84,35.69500133856255,25.41000095287504,남향,2025-11-05 16:41:26,,
2555594321,월드메르디앙,매매,저/27,"6억 7,000",67000,131,101,39.627501486031306,30.55250114571879,남향,2025-11-05 16:41:26,,
2558362749,월드메르디앙,매매,17/30,8억,80000,156,122,47.19000176962506,36.90500138393755,남서향,2025-11-05 16:41:26,,
2559399613,월드메르디앙,매매,저/25,8억,80000,191,155,57.777502166656326,46.88750175828131,남향,2025-11-05 16:41:26,,
2557887510,월드메르디앙,매매,2/30,"8억 5,000",85000,230,189,69.5750026090626,57.17250214396883,남향,2025-11-05 16:41:26,,
2558897120,월드메르디앙,전세,26/26,"4억 7,000",47000,105,76,31.7625011910938,22.99000086212503,남향,2025-11-05 16:41:26,,
2559609297,월드메르디앙,전세,10/28,5억,50000,118,84,35.69500133856255,25.41000095287504,남향,2025-11-05 16:41:26,,
2554720079,월드메르디앙,전세,고/27,"5억 5,000",55000,131,101,39.627501486031306,30.55250114571879,남향,2025-11-05 16:41:26,,
2559431429,월드메르디앙,전세,30/30,"5억 5,000",55000,156,122,47.19000176962506,36.90500138393755,남향,2025-11-05 16:41:26,,
2558427341,현대홈타운,매매,2/20,14억,140000,79,59,23.89750089615628,17.847500669281274,동향,2025-11-05 16:41:26,,
2559493611,현대홈타운,매매,13/20,"16억 5,000",165000,107,84,32.367501213781296,25.41000095287504,남서향,2025-11-05 16:41:26,,
2559163945,현대홈타운,전세,1/20,"6억 2,000",62000,107,84,32.367501213781296,25.41000095287504,남향,2025-11-05 16:41:26,,
2555998517,현대홈타운,전세,13/20,"6억 9,000",69000,139,113,42.04750157678131,34.1825012818438,남향,2025-11-05 16:41:26,,
2559695450,e편한세상마포리버파크,매매,14/17,25억,250000,84,59,25.41000095287504,17.847500669281274,남동향,2025-11-06 17:33:28,,
2559695455,e편한세상마포리버파크,매매,18/21,"29억 5,000",295000,110,84,33.27500124781255,25.41000095287504,남동향,2025-11-06 17:33:28,,
2559079459,e편한세상마포리버파크,전세,3/21,"13억 5,000",135000,111,84,33.57750125915629,25.41000095287504,남동향,2025-11-06 17:33:28,,
2559695466,e편한세상마포리버파크,전세,고/21,"12억 5,000",125000,112,84,33.880001270500046,25.41000095287504,남향,2025-11-06 17:33:28,,
2559167941,e편한세상마포리버파크,전세,5/19,16억,160000,152,123,45.98000172425006,37.2075013952813,남서향,2025-11-06 17:33:28,,
2559731720,공덕삼성,매매,11/22,"16억 5,000",165000,85,59,25.712500964218783,17.847500669281274,동향,2025-11-06 17:33:28,,
2559115217,공덕삼성,매매,고/25,20억,200000,112,84,33.880001270500046,25.41000095287504,남향,2025-11-06 17:33:28,,
2559115678,공덕삼성,매매,고/25,"22억 5,000",225000,142,114,42.95500161081256,34.485001293187544,남향,2025-11-06 17:33:28,,
2559757954,공덕삼성,전세,6/22,"6억 3,000",63000,85,59,25.712500964218783,17.847500669281274,동향,2025-11-06 17:33:28,,
2559471134,공덕삼성,전세,12/25,"7억 9,000",79000,112,84,33.880001270500046,25.41000095287504,동향,2025-11-06 17:33:28,,
2559733505,공덕삼성,전세,저/20,10억,100000,142,114,42.95500161081256,34.485001293187544,동향,2025-11-06 17:33:28,,
2559546461,대흥태영(마포태영),매매,1/22,"19억 5,000",195000,109,84,32.972501236468794,25.41000095287504,남동향,2025-11-06 17:33:28,,
2559229616,대흥태영(마포태영),매매,6/18,"23억 5,000",235000,142,114,42.95500161081256,34.485001293187544,남서향,2025-11-06 17:33:28,,
2559700229,대흥태영(마포태영),전세,14/22,"6억 5,000",65000,83,59,25.107500941531285,17.847500669281274,남서향,2025-11-06 17:33:28,,
2559761956,대흥태영(마포태영),전세,7/24,"9억 2,000",92000,109,84,32.972501236468794,25.41000095287504,남서향,2025-11-06 17:33:28,,
2559542817,대흥태영(마포태영),전세,4/24,"10억 8,000",108000,142,114,42.95500161081256,34.485001293187544,남서향,2025-11-06 17:33:28,,
2559656802,도원삼성래미안,매매,1/22,"14억 8,000",148000,81,59,24.502500918843783,17.847500669281274,남동향,2025-11-06 17:33:28,,
2559538605,도원삼성래미안,매매,저/22,"17억 3,000",173000,108,84,32.67000122512504,25.41000095287504,남동향,2025-11-06 17:33:28,,
2558097512,도원삼성래미안,매매,저/22,19억,190000,142,114,42.95500161081256,34.485001293187544,남동향,2025-11-06 17:33:28,,
2559562824,도원삼성래미안,전세,중/22,"5억 8,000",58000,81,59,24.502500918843783,17.847500669281274,남동향,2025-11-06 17:33:28,,
2559842917,도원삼성래미안,전세,고/22,"6억 5,000",65000,108,84,32.67000122512504,25.41000095287504,남서향,2025-11-06 17:33:28,,
2559712574,도화현대1차,매매,2/15,15억,150000,75,54,22.68750085078128,16.33500061256252,북동향,2025-11-06 17:33:28,,
2558429260,도화현대1차,매매,2/16,"14억 5,000",145000,94,68,28.435001066312537,20.570000771375028,동향,2025-11-06 17:33:28,,
2559115533,도화현대1차,매매,3/15,"16억 5,000",165000,106,79,32.06500120243754,23.89750089615628,동향,2025-11-06 17:33:28,,
2559837048,도화현대1차,매매,5/15,19억,190000,130,112,39.325001474687554,33.880001270500046,남향,2025-11-06 17:33:28,,
2557990237,도화현대1차,매매,저/13,18억,180000,148,128,44.77000167887506,38.720001452000055,남향,2025-11-06 17:33:28,,
2558697701,도화현대1차,매매,중/15,"23억 4,000",234000,168,147,50.82000190575007,44.46750166753131,남향,2025-11-06 17:33:28,,
2557990720,도화현대1차,전세,11/15,"5억 7,000",57000,75,54,22.68750085078128,16.33500061256252,동향,2025-11-06 17:33:28,,
2559636979,도화현대1차,전세,14/15,7억,70000,94,68,28.435001066312537,20.570000771375028,남서향,2025-11-06 17:33:28,,
2558991137,도화현대1차,전세,15/15,7억,70000,106,79,32.06500120243754,23.89750089615628,동향,2025-11-06 17:33:28,,
2558106985,도화현대1차,전세,중/13,7억,70000,148,128,44.77000167887506,38.720001452000055,동향,2025-11-06 17:33:28,,
2557989456,도화현대1차,전세,11/15,"9억 5,000",95000,168,147,50.82000190575007,44.46750166753131,남향,2025-11-06 17:33:28,,
2559771676,마포자이,매매,13/25,31억,310000,189,157,57.17250214396883,47.492501780968816,남서향,2025-11-06 17:33:28,,
2558608780,삼성,전세,저/17,"6억 5,000",65000,90,72,27.225001020937537,21.78000081675003,남향,2025-11-06 17:33:28,,
2557104823,삼성,전세,4/17,8억,80000,104,84,31.46000117975004,25.41000095287504,남동향,2025-11-06 17:33:28,,
2559639027,삼성,전세,저/17,"10억 5,000",105000,159,136,48.09750180365632,41.140001542750056,남동향,2025-11-06 17:33:28,,
2557087121,신공덕삼성래미안1차,매매,저/22,"17억 5,000",175000,81,59,24.502500918843783,17.847500669281274,남서향,2025-11-06 17:33:28,,
2559398609,신공덕삼성래미안1차,매매,3/22,20억,200000,109,84,32.972501236468794,25.41000095287504,남서향,2025-11-06 17:33:28,,
2559304902,신공덕삼성래미안1차,매매,저/21,"19억 5,000",195000,142,114,42.95500161081256,34.485001293187544,동향,2025-11-06 17:33:28,,
2559146255,신공덕삼성래미안1차,전세,저/22,"6억 5,000",65000,81,59,24.502500918843783,17.847500669281274,남서향,2025-11-06 17:33:28,,
2559172991,신공덕삼성래미안1차,전세,2/21,8억,80000,109,84,32.972501236468794,25.41000095287504,남동향,2025-11-06 17:33:28,,
2559818891,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.7625011910938,22.99000086212503,남향,2025-11-06 17:33:28,,
2558725166,월드메르디앙,매매,29/30,"6억 3,000",63000,113,84,34.1825012818438,25.41000095287504,남동향,2025-11-06 17:33:28,,
2559418090,월드메르디앙,매매,7/30,"6억 8,000",68000,118,84,35.69500133856255,25.41000095287504,남향,2025-11-06 17:33:28,,
2555594321,월드메르디앙,매매,저/27,"6억 7,000",67000,131,101,39.627501486031306,30.55250114571879,남향,2025-11-06 17:33:28,,
2558362749,월드메르디앙,매매,17/30,8억,80000,156,122,47.19000176962506,36.90500138393755,남서향,2025-11-06 17:33:28,,
2559399613,월드메르디앙,매매,저/25,8억,80000,191,155,57.777502166656326,46.88750175828131,남향,2025-11-06 17:33:28,,
2557887510,월드메르디앙,매매,2/30,"8억 5,000",85000,230,189,69.5750026090626,57.17250214396883,남향,2025-11-06 17:33:28,,
2558897120,월드메르디앙,전세,26/26,"4억 7,000",47000,105,76,31.7625011910938,22.99000086212503,남향,2025-11-06 17:33:28,,
2559609297,월드메르디앙,전세,10/28,5억,50000,118,84,35.69500133856255,25.41000095287504,남향,2025-11-06 17:33:28,,
2554720079,월드메르디앙,전세,고/27,"5억 5,000",55000,131,101,39.627501486031306,30.55250114571879,남향,2025-11-06 17:33:28,,
2559313605,월드메르디앙,전세,30/30,"5억 5,000",55000,156,122,47.19000176962506,36.90500138393755,남향,2025-11-06 17:33:28,,
2558427341,현대홈타운,매매,2/20,14억,140000,79,59,23.89750089615628,17.847500669281274,동향,2025-11-06 17:33:28,,
2559493611,현대홈타운,매매,13/20,"16억 5,000",165000,107,84,32.367501213781296,25.41000095287504,남서향,2025-11-06 17:33:28,,
2559774455,현대홈타운,전세,6/20,"5억 5,000",55000,79,59,23.89750089615628,17.847500669281274,남동향,2025-11-06 17:33:28,,
2559107466,현대홈타운,전세,1/20,"6억 2,000",62000,107,84,32.367501213781296,25.41000095287504,남향,2025-11-06 17:33:28,,
2555998517,현대홈타운,전세,13/20,"6억 9,000",69000,139,113,42.04750157678131,34.1825012818438,남향,2025-11-06 17:33:28,,
2559998549,e편한세상마포리버파크,매매,14/17,25억,250000,84,59,25.4,17.8,남동향,2025-11-07 17:22:36,,
2559868616,e편한세상마포리버파크,매매,18/21,"29억 5,000",295000,110,84,33.3,25.4,남향,2025-11-07 17:22:36,,
2559079459,e편한세상마포리버파크,전세,3/21,"13억 5,000",135000,111,84,33.6,25.4,남동향,2025-11-07 17:22:36,,
2559695466,e편한세상마포리버파크,전세,고/21,"12억 5,000",125000,112,84,33.9,25.4,남향,2025-11-07 17:22:36,,
2555253740,e편한세상마포리버파크,전세,5/19,16억,160000,152,123,46.0,37.2,남향,2025-11-07 17:22:36,,
2559924836,공덕삼성,매매,11/22,"16억 5,000",165000,85,59,25.7,17.8,동향,2025-11-07 17:22:36,,
2559115217,공덕삼성,매매,고/25,20억,200000,112,84,33.9,25.4,남향,2025-11-07 17:22:36,,
2559115678,공덕삼성,매매,고/25,"22억 5,000",225000,142,114,43.0,34.5,남향,2025-11-07 17:22:36,,
2559757954,공덕삼성,전세,6/22,"6억 3,000",63000,85,59,25.7,17.8,동향,2025-11-07 17:22:36,,
2559471134,공덕삼성,전세,12/25,"7억 9,000",79000,112,84,33.9,25.4,동향,2025-11-07 17:22:36,,
2559733505,공덕삼성,전세,저/20,10억,100000,142,114,43.0,34.5,동향,2025-11-07 17:22:36,,
2560009927,대흥태영(마포태영),매매,2/20,17억,170000,83,59,25.1,17.8,남동향,2025-11-07 17:22:36,,
2559546461,대흥태영(마포태영),매매,1/22,"19억 5,000",195000,109,84,33.0,25.4,남동향,2025-11-07 17:22:36,,
2559963800,대흥태영(마포태영),매매,6/18,"23억 5,000",235000,142,114,43.0,34.5,남서향,2025-11-07 17:22:36,,
2559874157,대흥태영(마포태영),전세,14/22,"6억 5,000",65000,83,59,25.1,17.8,남서향,2025-11-07 17:22:36,,
2559964014,대흥태영(마포태영),전세,7/24,"9억 2,000",92000,109,84,33.0,25.4,남서향,2025-11-07 17:22:36,,
2559542817,대흥태영(마포태영),전세,4/24,"10억 8,000",108000,142,114,43.0,34.5,남서향,2025-11-07 17:22:36,,
2558532334,도원삼성래미안,매매,1/22,"14억 8,000",148000,81,59,24.5,17.8,남동향,2025-11-07 17:22:36,,
2559538605,도원삼성래미안,매매,저/22,"17억 3,000",173000,108,84,32.7,25.4,남동향,2025-11-07 17:22:36,,
2558097512,도원삼성래미안,매매,저/22,19억,190000,142,114,43.0,34.5,남동향,2025-11-07 17:22:36,,
2559562824,도원삼성래미안,전세,중/22,"5억 8,000",58000,81,59,24.5,17.8,남동향,2025-11-07 17:22:36,,
2559842917,도원삼성래미안,전세,고/22,"6억 5,000",65000,108,84,32.7,25.4,남서향,2025-11-07 17:22:36,,
2559712574,도화현대1차,매매,2/15,15억,150000,75,54,22.7,16.3,북동향,2025-11-07 17:22:36,,
2559964562,도화현대1차,매매,2/16,"14억 5,000",145000,94,68,28.4,20.6,동향,2025-11-07 17:22:36,,
2559906065,도화현대1차,매매,3/15,"16억 5,000",165000,106,79,32.1,23.9,남향,2025-11-07 17:22:36,,
2559928903,도화현대1차,매매,5/15,19억,190000,130,112,39.3,33.9,남향,2025-11-07 17:22:36,,
2557990237,도화현대1차,매매,저/13,18억,180000,148,128,44.8,38.7,남향,2025-11-07 17:22:36,,
2558697701,도화현대1차,매매,중/15,"23억 4,000",234000,168,147,50.8,44.5,남향,2025-11-07 17:22:36,,
2557990720,도화현대1차,전세,11/15,"5억 7,000",57000,75,54,22.7,16.3,동향,2025-11-07 17:22:36,,
2559636979,도화현대1차,전세,14/15,7억,70000,94,68,28.4,20.6,남서향,2025-11-07 17:22:36,,
2559892728,도화현대1차,전세,15/15,7억,70000,106,79,32.1,23.9,동향,2025-11-07 17:22:36,,
2558106985,도화현대1차,전세,중/13,7억,70000,148,128,44.8,38.7,동향,2025-11-07 17:22:36,,
2556390570,도화현대1차,전세,고/15,"9억 5,000",95000,168,147,50.8,44.5,남향,2025-11-07 17:22:36,,
2559771676,마포자이,매매,13/25,31억,310000,189,157,57.2,47.5,남서향,2025-11-07 17:22:36,,
2558608780,삼성,전세,저/17,"6억 5,000",65000,90,72,27.2,21.8,남향,2025-11-07 17:22:36,,
2557104823,삼성,전세,4/17,8억,80000,104,84,31.5,25.4,남동향,2025-11-07 17:22:36,,
2559639027,삼성,전세,저/17,"10억 5,000",105000,159,136,48.1,41.1,남동향,2025-11-07 17:22:36,,
2557087121,신공덕삼성래미안1차,매매,저/22,"17억 5,000",175000,81,59,24.5,17.8,남서향,2025-11-07 17:22:36,,
2559398609,신공덕삼성래미안1차,매매,3/22,20억,200000,109,84,33.0,25.4,남서향,2025-11-07 17:22:36,,
2559304902,신공덕삼성래미안1차,매매,저/21,"19억 5,000",195000,142,114,43.0,34.5,동향,2025-11-07 17:22:36,,
2559146255,신공덕삼성래미안1차,전세,저/22,"6억 5,000",65000,81,59,24.5,17.8,남서향,2025-11-07 17:22:36,,
2559923846,신공덕삼성래미안1차,전세,2/21,8억,80000,109,84,33.0,25.4,남동향,2025-11-07 17:22:36,,
2559980311,월드메르디앙,매매,1/27,"6억 5,000",65000,105,76,31.8,23.0,남향,2025-11-07 17:22:36,,
2558725166,월드메르디앙,매매,29/30,"6억 3,000",63000,113,84,34.2,25.4,남동향,2025-11-07 17:22:36,,
2559418090,월드메르디앙,매매,7/30,"6억 8,000",68000,118,84,35.7,25.4,남향,2025-11-07 17:22:36,,
2555594321,월드메르디앙,매매,저/27,"6억 7,000",67000,131,101,39.6,30.6,남향,2025-11-07 17:22:36,,
2559943303,월드메르디앙,매매,고/30,8억,80000,156,122,47.2,36.9,남동향,2025-11-07 17:22:36,,
